0, 1, 6, 1, 6, 820
1, 1, 6, 1, 12, 896
2, 1, 6, 1, 18, 979
3, 1, 6, 1, 24, 1070
4, 1, 6, 1, 30, 1171
5, 1, 6, 1, 36, 1282
6, 1, 6, 1, 42, 1404
7, 1, 6, 1, 48, 1538
8, 1, 6, 1, 54, 1685
9, 2, 6.5, 0.5, 30, 1847
10, 1, 6, 1, 66, 2018
11, 1, 6, 1, 72, 2213
12, 1, 6, 1, 78, 2428
13, 1, 6, 1, 84, 2664
14, 1, 6, 1, 90, 2924
15, 1, 6, 1, 96, 3210
16, 1, 6, 1, 102, 3525
17, 1, 6, 1, 108, 3871
18, 1, 6, 1, 114, 4252
19, 1, 6, 1, 120, 4671
20, 1, 6, 1, 126, 5132
21, 1, 6, 1, 132, 5639
22, 1, 6, 1, 138, 6196
23, 1, 6, 1, 144, 6809
24, 1, 6, 1, 150, 7483
25, 1, 6, 1, 156, 8225
26, 1, 6, 1, 162, 9041
27, 1, 6, 1, 168, 9939
28, 1, 6, 1, 174, 10926
29, 1, 6, 1, 180, 12012
30, 1, 6, 1, 186, 13207
31, 1, 6, 1, 192, 14521
32, 1, 6, 1, 198, 15967
33, 2, 6, 1, 202, 17557
34, 4, 6, 1, 206, 19300
35, 9, 6, 29.22222222222222, 186.66666666666666, 21206
36, 19, 6.052631578947368, 14.473684210526315, 180.21052631578948, 23272
37, 35, 6, 15.514285714285714, 199.4857142857143, 25484
38, 71, 6, 8.183098591549296, 200.28169014084506, 27822
39, 148, 6.006756756756757, 4.493243243243243, 195.73648648648648, 30178
40, 303, 6.006600660066007, 8.610561056105611, 194.8151815181518, 32306
41, 605, 6.071074380165289, 7.803305785123967, 198.900826446281, 33716
42, 1202, 6.08153078202995, 8.440931780366057, 203.959234608985, 33414
43, 2413, 6.09614587650228, 9.159966846249482, 206.94198093659344, 29445
44, 4896, 6.083741830065359, 9.630718954248366, 207.71446078431373, 17679
45, 9678, 6.082351725563133, 9.310188055383344, 209.32165736722465, 4142
46, 19128, 6.070629443747386, 8.90077373483898, 208.14507528230865, 4556
47, 38153, 6.074175032107567, 8.654653631431342, 205.10174822425498, 5011
48, 76308, 6.066637836137757, 8.845874613408817, 201.51238402264508, 5512
49, 151836, 6.0623435812323825, 8.584215864485365, 198.9155206933797, 6063
50, 303673, 6.061092029913756, 8.72635696950338, 195.24175017206008, 6669
51, 602849, 6.06304232071381, 8.836479781835916, 191.81580627984786, 7335
52, 1190481, 6.059714518753344, 8.814557309188471, 188.57477859789446, 8068
53, 2262430, 6.063679318255151, 9.157249506062065, 184.4581794795861, 8874
54, 4178558, 6.025714373235934, 9.167290964969254, 184.36256957543728, 9761
55, 7124576, 6.033284928113617, 10.01215510930054, 179.32986847217293, 10737
56, 12124373, 6.049033793335128, 9.956204085770043, 176.1097497577813, 11810
57, 17503138, 6.010261417124175, 11.238501233321704, 174.56753440440224, 12991
58, 26159560, 6.035755647266239, 11.000693207378106, 171.55977229739338, 14290
59, 34501416, 6.076069341617747, 12.379071629987592, 162.7085964819531, 15719
60, 41307245, 5.9333212611976425, 12.311708418220581, 174.53754415236358, 17290
61, 47742182, 5.924958017210022, 13.73241899584732, 170.0814347991049, 19019
62, 55167485, 5.926495724791514, 13.478904811412011, 169.52401638392615, 20920
63, 59265735, 5.920462506708134, 14.453487213142637, 165.88400449264654, 23012
64, 63398818, 5.921589516069527, 14.332873508777404, 164.89741829256187, 25313
65, 65266344, 5.918204626261891, 14.900374195925545, 162.13336034265993, 27844
66, 66884655, 5.918409985070567, 14.845167041677945, 160.78132851249663, 30628
67, 67494294, 5.917214438897605, 15.058945279137227, 158.67026009635717, 33690
68, 67946578, 5.917035718855481, 15.06139767627444, 157.09722471969081, 37059
69, 68091944, 5.9166559703450385, 15.119017926702167, 155.2962189917797, 40764
70, 68180593, 5.9167081313006475, 15.121102789469726, 153.6497231697589, 44840
71, 68198389, 5.916658397898519, 15.135912110768482, 151.97043833396123, 49324
72, 68218718, 5.916715761207943, 15.140120707047002, 150.28809966789467, 54256
73, 68209981, 5.916587104752309, 15.123182910723871, 148.64296316106584, 59681
74, 68217956, 5.9166823761181, 15.13905784570854, 146.96146652356455, 65649
75, 68215342, 5.916673979293397, 15.141255555091991, 145.30047501630938, 72213
76, 68216212, 5.916650780902346, 15.140623771369773, 143.63202055253376, 79434
77, 68222377, 5.9167357068194795, 15.135558601248972, 141.95246229840393, 87377
78, 68224820, 5.916696035255205, 15.141802646016508, 140.2808601034052, 96114
79, 68218707, 5.9166155406610095, 15.138952868162688, 138.6267590501239, 105725
80, 68212080, 5.916684742643825, 15.136938926360257, 136.9733936569593, 116297
81, 68220489, 5.9166656955507895, 15.134524057721134, 135.28988210565305, 127926
82, 68223451, 5.91668187526896, 15.14893688095608, 133.61745277294753, 140718
83, 68218311, 5.916498944103146, 15.13980944207194, 131.96083922394385, 154789
84, 68219869, 5.916795252128086, 15.14098766445887, 130.2911824412914, 170267
85, 68220785, 5.916581508113693, 15.13539732795511, 128.6228123291164, 187293
86, 68218294, 5.916741922628555, 15.136429049369074, 126.96082745780772, 206022
87, 68217034, 5.916735928448604, 15.131856758826542, 125.29646014806214, 226624
88, 68222345, 5.916552428680076, 15.128659444350674, 123.62012343609707, 249286
89, 68218084, 5.916590738608256, 15.143951243192348, 121.96115824654355, 274214
90, 68222694, 5.916734202844585, 15.140822509882122, 120.28634292864483, 301635
91, 68219961, 5.916715680913391, 15.140377755419708, 118.62452096681791, 331798
92, 68217782, 5.916683864040024, 15.138495678443489, 116.96161599038795, 364977
